frame_num,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,action_gt_num
525,,,0.33695652173913043,0.1885245901639344,0.5869565217391305,0.1885245901639344,0.8260869565217391,0.2786885245901639,0.8260869565217391,0.3729508196721312,0.09782608695652174,0.1885245901639344,0.09782608695652174,0.2786885245901639,0.09782608695652174,0.3729508196721312,0.5869565217391305,0.4631147540983607,0.5869565217391305,0.6475409836065574,0.5869565217391305,0.8319672131147541,0.33695652173913043,0.3729508196721312,0.33695652173913043,0.6475409836065574,0.33695652173913043,0.8319672131147541,,,,,0.5869565217391305,0.004098360655737704,0.33695652173913043,0.004098360655737704,0
526,,,0.34831460674157305,0.11065573770491803,0.6067415730337079,0.20491803278688525,0.8539325842696629,0.29508196721311475,0.8539325842696629,0.389344262295082,0.10112359550561796,0.20491803278688525,0.10112359550561796,0.29508196721311475,0.10112359550561796,0.389344262295082,0.6067415730337079,0.389344262295082,0.6067415730337079,0.6639344262295082,0.6067415730337079,0.8483606557377049,0.34831460674157305,0.389344262295082,0.34831460674157305,0.5737704918032787,0.34831460674157305,0.8483606557377049,,,,,0.6067415730337079,0.020491803278688527,0.34831460674157305,0.020491803278688527,0
527,,,0.3595505617977528,0.12396694214876032,0.6179775280898876,0.12396694214876032,0.6179775280898876,0.30991735537190085,0.8651685393258427,0.4049586776859504,0.11235955056179776,0.12396694214876032,0.11235955056179776,0.30991735537190085,0.11235955056179776,0.4049586776859504,0.6179775280898876,0.4049586776859504,0.6179775280898876,0.5909090909090909,0.6179775280898876,0.7768595041322314,0.3595505617977528,0.4049586776859504,0.3595505617977528,0.5909090909090909,0.3595505617977528,0.8677685950413223,,,,,0.6179775280898876,0.033057851239669415,0.3595505617977528,0.033057851239669415,0
528,,,0.3636363636363637,0.1213389121338912,0.625,0.1213389121338912,0.625,0.3096234309623431,0.875,0.4058577405857741,0.11363636363636365,0.1213389121338912,0.11363636363636365,0.3096234309623431,0.11363636363636365,0.4058577405857741,0.625,0.4058577405857741,0.625,0.5941422594142259,0.625,0.7824267782426778,0.3636363636363637,0.4058577405857741,0.3636363636363637,0.5941422594142259,0.3636363636363637,0.8744769874476988,,,,,0.625,0.029288702928870293,0.3636363636363637,0.029288702928870293,0
529,,,0.3563218390804598,0.12340425531914892,0.6206896551724138,0.12340425531914892,0.6206896551724138,0.3148936170212766,0.6206896551724138,0.4127659574468085,0.10344827586206896,0.12340425531914892,0.10344827586206896,0.3148936170212766,0.10344827586206896,0.4127659574468085,0.6206896551724138,0.4127659574468085,0.6206896551724138,0.6042553191489362,0.6206896551724138,0.7957446808510639,0.3563218390804598,0.4127659574468085,0.3563218390804598,0.6042553191489362,0.3563218390804598,0.8893617021276595,,,,,0.6206896551724138,0.029787234042553193,0.3563218390804598,0.029787234042553193,0
530,,,0.3488372093023256,0.21397379912663755,0.6162790697674418,0.21397379912663755,0.6162790697674418,0.31004366812227074,0.6162790697674418,0.4104803493449782,0.09302325581395347,0.21397379912663755,0.09302325581395347,0.31004366812227074,0.09302325581395347,0.4104803493449782,0.6162790697674418,0.4104803493449782,0.6162790697674418,0.6069868995633187,0.6162790697674418,0.8034934497816594,0.3488372093023256,0.4104803493449782,0.3488372093023256,0.6069868995633187,0.3488372093023256,0.8995633187772926,,,,,0.6162790697674418,0.017467248908296942,0.3488372093023256,0.017467248908296942,0
531,0.34523809523809523,0.09821428571428573,0.34523809523809523,0.20089285714285715,0.6190476190476191,0.20089285714285715,0.6190476190476191,0.29910714285714285,0.6190476190476191,0.4017857142857143,0.08333333333333333,0.09821428571428573,0.08333333333333333,0.29910714285714285,0.08333333333333333,0.4017857142857143,0.34523809523809523,0.4017857142857143,0.34523809523809523,0.7008928571428571,0.34523809523809523,0.8035714285714286,0.34523809523809523,0.5,0.34523809523809523,0.6026785714285714,0.34523809523809523,0.8035714285714286,,,,,0.6190476190476191,0.0,0.34523809523809523,0.09821428571428573,0
532,,,0.3414634146341464,0.19457013574660634,0.6219512195121951,0.19457013574660634,0.6219512195121951,0.29411764705882354,0.6219512195121951,0.49773755656108604,0.07317073170731707,0.19457013574660634,0.07317073170731707,0.29411764705882354,0.07317073170731707,0.3981900452488688,0.3414634146341464,0.3981900452488688,0.6219512195121951,0.6018099547511312,0.6219512195121951,0.8054298642533937,0.3414634146341464,0.3981900452488688,0.3414634146341464,0.6018099547511312,0.3414634146341464,0.8054298642533937,,,,,0.3414634146341464,0.09049773755656107,0.3414634146341464,0.09049773755656107,0
533,,,0.35,0.1981981981981982,0.6375,0.1981981981981982,0.6375,0.2972972972972973,0.6375,0.4009009009009009,0.075,0.1981981981981982,0.075,0.2972972972972973,0.075,0.4009009009009009,0.35,0.4009009009009009,0.6375,0.6036036036036037,0.35,0.8063063063063063,0.075,0.4009009009009009,0.35,0.6036036036036037,0.35,0.8063063063063063,,,,,0.35,0.0945945945945946,0.35,0.0945945945945946,0
534,,,0.3375,0.10762331838565024,0.625,0.10762331838565024,0.625,0.3094170403587444,0.625,0.4125560538116592,0.0625,0.10762331838565024,0.0625,0.3094170403587444,0.0625,0.3094170403587444,0.3375,0.4125560538116592,0.625,0.6143497757847534,0.625,0.8161434977578476,0.0625,0.4125560538116592,0.3375,0.6143497757847534,0.3375,0.8161434977578476,,,,,0.625,0.008968609865470852,0.3375,0.008968609865470852,0
535,,,0.34177215189873417,0.12,0.6329113924050633,0.12,0.6329113924050633,0.32,0.6329113924050633,0.4222222222222222,0.06329113924050632,0.12,0.06329113924050632,0.32,0.06329113924050632,0.32,0.34177215189873417,0.4222222222222222,0.6329113924050633,0.6222222222222222,0.34177215189873417,0.8222222222222222,0.06329113924050632,0.4222222222222222,0.06329113924050632,0.6222222222222222,0.34177215189873417,0.8222222222222222,,,,,0.6329113924050633,0.022222222222222227,0.34177215189873417,0.022222222222222227,0
536,,,0.3333333333333333,0.12831858407079647,0.6282051282051282,0.12831858407079647,0.6282051282051282,0.3274336283185841,0.6282051282051282,0.4292035398230089,0.05128205128205128,0.12831858407079647,0.05128205128205128,0.3274336283185841,0.05128205128205128,0.3274336283185841,0.3333333333333333,0.4292035398230089,0.3333333333333333,0.6283185840707964,0.3333333333333333,0.8274336283185841,0.05128205128205128,0.4292035398230089,0.3333333333333333,0.6283185840707964,0.3333333333333333,0.8274336283185841,,,,,0.6282051282051282,0.030973451327433624,0.3333333333333333,0.030973451327433624,0
537,,,0.3291139240506329,0.1288888888888889,0.620253164556962,0.1288888888888889,0.620253164556962,0.3288888888888889,0.620253164556962,0.4311111111111111,0.05063291139240506,0.1288888888888889,0.05063291139240506,0.2311111111111111,0.05063291139240506,0.3288888888888889,0.3291139240506329,0.4311111111111111,0.3291139240506329,0.6311111111111111,0.3291139240506329,0.8311111111111111,0.05063291139240506,0.4311111111111111,0.3291139240506329,0.6311111111111111,0.3291139240506329,0.8311111111111111,,,,,0.620253164556962,0.031111111111111114,0.3291139240506329,0.031111111111111114,0
538,,,0.3291139240506329,0.12669683257918551,0.620253164556962,0.12669683257918551,0.620253164556962,0.2307692307692308,0.620253164556962,0.4343891402714932,0.05063291139240506,0.12669683257918551,0.05063291139240506,0.330316742081448,0.05063291139240506,0.330316742081448,0.3291139240506329,0.4343891402714932,0.3291139240506329,0.6380090497737556,0.3291139240506329,0.8416289592760181,0.3291139240506329,0.4343891402714932,0.3291139240506329,0.6380090497737556,0.3291139240506329,0.8416289592760181,,,,,0.620253164556962,0.027149321266968326,0.3291139240506329,0.027149321266968326,0
539,,,0.3291139240506329,0.11574074074074076,0.620253164556962,0.11574074074074076,0.620253164556962,0.3240740740740741,0.620253164556962,0.4305555555555556,0.05063291139240506,0.11574074074074076,0.05063291139240506,0.3240740740740741,0.05063291139240506,0.3240740740740741,0.3291139240506329,0.4305555555555556,0.3291139240506329,0.6388888888888888,0.3291139240506329,0.8472222222222222,0.05063291139240506,0.4305555555555556,0.05063291139240506,0.6388888888888888,0.3291139240506329,0.8472222222222222,,,,,0.620253164556962,0.013888888888888888,0.3291139240506329,0.013888888888888888,0
540,,,0.3246753246753247,0.10194174757281553,0.6233766233766234,0.21359223300970875,0.6233766233766234,0.32038834951456313,0.6233766233766234,0.4320388349514563,0.03896103896103896,0.21359223300970875,0.03896103896103896,0.32038834951456313,0.03896103896103896,0.32038834951456313,0.3246753246753247,0.4320388349514563,0.3246753246753247,0.6504854368932039,0.3246753246753247,0.7572815533980582,0.03896103896103896,0.4320388349514563,0.03896103896103896,0.6504854368932039,0.03896103896103896,0.7572815533980582,,,,,,,,,0
541,,,0.32894736842105265,0.1073170731707317,0.631578947368421,0.2195121951219512,0.631578947368421,0.3268292682926829,0.631578947368421,0.4390243902439024,0.03947368421052632,0.2195121951219512,0.03947368421052632,0.3268292682926829,0.03947368421052632,0.3268292682926829,0.32894736842105265,0.4390243902439024,0.32894736842105265,0.6585365853658537,0.32894736842105265,0.7658536585365854,0.03947368421052632,0.4390243902439024,0.03947368421052632,0.6585365853658537,0.03947368421052632,0.7658536585365854,,,,,0.32894736842105265,0.0,0.32894736842105265,0.0,0
542,,,0.32894736842105265,0.1083743842364532,0.631578947368421,0.1083743842364532,0.631578947368421,0.33004926108374383,0.631578947368421,0.4433497536945813,0.03947368421052632,0.22167487684729065,0.03947368421052632,0.33004926108374383,0.03947368421052632,0.33004926108374383,0.32894736842105265,0.4433497536945813,0.32894736842105265,0.6650246305418719,0.32894736842105265,0.7733990147783252,0.03947368421052632,0.4433497536945813,0.03947368421052632,0.6650246305418719,0.03947368421052632,0.7733990147783252,,,,,0.32894736842105265,0.0,0.32894736842105265,0.0,0
543,,,0.3246753246753247,0.13526570048309178,0.6233766233766234,0.13526570048309178,0.6233766233766234,0.2463768115942029,0.6233766233766234,0.463768115942029,0.03896103896103896,0.13526570048309178,0.03896103896103896,0.2463768115942029,0.03896103896103896,0.3526570048309179,0.3246753246753247,0.463768115942029,0.3246753246753247,0.6811594202898551,0.3246753246753247,0.7874396135265701,0.3246753246753247,0.463768115942029,0.3246753246753247,0.5700483091787439,0.03896103896103896,0.7874396135265701,,,,,0.3246753246753247,0.028985507246376805,0.3246753246753247,0.028985507246376805,0
544,,,0.3205128205128205,0.14563106796116504,0.6153846153846154,0.14563106796116504,0.6153846153846154,0.25728155339805825,0.6153846153846154,0.4757281553398058,0.038461538461538464,0.14563106796116504,0.038461538461538464,0.25728155339805825,0.038461538461538464,0.3640776699029126,0.3205128205128205,0.4757281553398058,0.3205128205128205,0.6941747572815534,0.3205128205128205,0.8009708737864077,0.3205128205128205,0.4757281553398058,0.3205128205128205,0.5825242718446602,0.038461538461538464,0.8009708737864077,,,,,0.3205128205128205,0.03883495145631068,0.3205128205128205,0.03883495145631068,0
545,,,0.325,0.1497584541062802,0.6125,0.1497584541062802,0.6125,0.2608695652173913,0.6125,0.3671497584541063,0.05,0.1497584541062802,0.05,0.2608695652173913,0.05,0.3671497584541063,0.325,0.3671497584541063,0.325,0.5845410628019324,0.325,0.8019323671497585,0.325,0.3671497584541063,0.325,0.5845410628019324,0.05,0.8019323671497585,,,,,0.325,0.043478260869565216,0.325,0.043478260869565216,0
546,,,0.3205128205128205,0.1497584541062802,0.6153846153846154,0.1497584541062802,0.6153846153846154,0.2608695652173913,0.6153846153846154,0.3671497584541063,0.038461538461538464,0.1497584541062802,0.038461538461538464,0.2608695652173913,0.038461538461538464,0.3671497584541063,0.3205128205128205,0.3671497584541063,0.3205128205128205,0.5845410628019324,0.3205128205128205,0.8019323671497585,0.3205128205128205,0.3671497584541063,0.3205128205128205,0.5845410628019324,0.038461538461538464,0.8019323671497585,,,,,0.6153846153846154,0.043478260869565216,0.3205128205128205,0.043478260869565216,0
547,,,0.3333333333333333,0.15789473684210525,0.6282051282051282,0.15789473684210525,0.6282051282051282,0.2679425837320574,0.6282051282051282,0.3732057416267943,0.05128205128205128,0.15789473684210525,0.05128205128205128,0.2679425837320574,0.05128205128205128,0.3732057416267943,0.6282051282051282,0.4832535885167464,0.3333333333333333,0.6985645933014354,0.3333333333333333,0.8038277511961722,0.3333333333333333,0.3732057416267943,0.3333333333333333,0.5885167464114832,0.05128205128205128,0.8038277511961722,,,,,0.6282051282051282,0.05263157894736842,0.3333333333333333,0.05263157894736842,0
548,,,0.3375,0.15714285714285714,0.625,0.15714285714285714,0.625,0.26666666666666666,0.625,0.37142857142857133,0.0625,0.15714285714285714,0.0625,0.26666666666666666,0.0625,0.37142857142857133,0.625,0.480952380952381,0.3375,0.6952380952380952,0.3375,0.8,0.3375,0.37142857142857133,0.3375,0.5857142857142857,0.0625,0.8,,,,,0.625,0.05238095238095238,0.3375,0.05238095238095238,0
549,,,0.3375,0.15714285714285714,0.625,0.15714285714285714,0.625,0.26666666666666666,0.625,0.37142857142857133,0.0625,0.15714285714285714,0.0625,0.26666666666666666,0.0625,0.37142857142857133,0.625,0.480952380952381,0.3375,0.6952380952380952,0.3375,0.8,0.3375,0.37142857142857133,0.3375,0.5857142857142857,0.0625,0.8,,,,,0.625,0.05238095238095238,0.3375,0.05238095238095238,0
550,,,0.35365853658536583,0.15384615384615385,0.6341463414634146,0.15384615384615385,0.6341463414634146,0.2644230769230769,0.902439024390244,0.3701923076923077,0.08536585365853659,0.15384615384615385,0.08536585365853659,0.2644230769230769,0.08536585365853659,0.3701923076923077,0.6341463414634146,0.4807692307692308,0.35365853658536583,0.6971153846153846,0.35365853658536583,0.8028846153846154,0.35365853658536583,0.3701923076923077,0.35365853658536583,0.5865384615384616,0.35365853658536583,0.8028846153846154,,,,,0.6341463414634146,0.04807692307692308,0.35365853658536583,0.04807692307692308,0
551,,,0.35714285714285715,0.15311004784688995,0.6309523809523809,0.15311004784688995,0.6309523809523809,0.2631578947368421,0.6309523809523809,0.3684210526315789,0.09523809523809523,0.15311004784688995,0.09523809523809523,0.2631578947368421,0.09523809523809523,0.3684210526315789,0.6309523809523809,0.4784688995215311,0.35714285714285715,0.5837320574162679,0.35714285714285715,0.7990430622009569,0.35714285714285715,0.3684210526315789,0.35714285714285715,0.5837320574162679,0.35714285714285715,0.7990430622009569,,,,,0.6309523809523809,0.04784688995215311,0.35714285714285715,0.04784688995215311,0
552,,,0.35294117647058826,0.14423076923076922,0.6235294117647059,0.14423076923076922,0.6235294117647059,0.2548076923076923,0.6235294117647059,0.3605769230769231,0.09411764705882353,0.14423076923076922,0.09411764705882353,0.2548076923076923,0.09411764705882353,0.3605769230769231,0.6235294117647059,0.4711538461538462,0.35294117647058826,0.5769230769230769,0.35294117647058826,0.7932692307692307,0.35294117647058826,0.4711538461538462,0.35294117647058826,0.5769230769230769,0.35294117647058826,0.7932692307692307,,,,,0.6235294117647059,0.038461538461538464,0.35294117647058826,0.038461538461538464,0
553,,,0.34523809523809523,0.1497584541062802,0.6190476190476191,0.1497584541062802,0.6190476190476191,0.2608695652173913,0.6190476190476191,0.3671497584541063,0.08333333333333333,0.1497584541062802,0.08333333333333333,0.2608695652173913,0.08333333333333333,0.3671497584541063,0.6190476190476191,0.4782608695652174,0.34523809523809523,0.6956521739130435,0.34523809523809523,0.8019323671497585,0.34523809523809523,0.4782608695652174,0.34523809523809523,0.5845410628019324,0.34523809523809523,0.8019323671497585,,,,,0.6190476190476191,0.043478260869565216,0.34523809523809523,0.043478260869565216,0
554,0.3333333333333333,0.15422885572139305,0.3333333333333333,0.15422885572139305,0.6172839506172839,0.15422885572139305,0.6172839506172839,0.26865671641791045,0.8888888888888888,0.3781094527363184,0.061728395061728385,0.15422885572139305,0.061728395061728385,0.26865671641791045,0.061728395061728385,0.3781094527363184,0.6172839506172839,0.3781094527363184,0.3333333333333333,0.6019900497512438,0.3333333333333333,0.8258706467661692,0.3333333333333333,0.3781094527363184,0.3333333333333333,0.6019900497512438,0.3333333333333333,0.8258706467661692,,,,,0.6172839506172839,0.04477611940298507,0.3333333333333333,0.04477611940298507,0
555,,,0.3116883116883117,0.1479591836734694,0.6103896103896104,0.1479591836734694,0.6103896103896104,0.2653061224489796,0.6103896103896104,0.3775510204081632,0.025974025974025976,0.1479591836734694,0.025974025974025976,0.2653061224489796,0.025974025974025976,0.3775510204081632,0.6103896103896104,0.3775510204081632,0.6103896103896104,0.6071428571428571,0.3116883116883117,0.7244897959183674,0.3116883116883117,0.3775510204081632,0.3116883116883117,0.6071428571428571,0.3116883116883117,0.7244897959183674,,,,,0.6103896103896104,0.03571428571428571,0.3116883116883117,0.03571428571428571,0
556,,,0.2894736842105263,0.15463917525773194,0.5921052631578947,0.15463917525773194,0.5921052631578947,0.27319587628865977,0.5921052631578947,0.3865979381443299,0.0,0.15463917525773194,0.0,0.27319587628865977,0.0,0.3865979381443299,0.5921052631578947,0.3865979381443299,0.5921052631578947,0.6185567010309279,0.2894736842105263,0.7371134020618557,0.2894736842105263,0.3865979381443299,0.2894736842105263,0.6185567010309279,0.0,0.7371134020618557,,,,,0.5921052631578947,0.041237113402061855,0.2894736842105263,0.041237113402061855,0
557,,,0.273972602739726,0.15104166666666666,0.589041095890411,0.15104166666666666,0.589041095890411,0.2708333333333333,0.589041095890411,0.3854166666666667,0.273972602739726,0.15104166666666666,,,0.273972602739726,0.3854166666666667,0.273972602739726,0.3854166666666667,0.589041095890411,0.6197916666666666,0.273972602739726,0.7395833333333334,0.273972602739726,0.3854166666666667,0.273972602739726,0.6197916666666666,,,,,,,0.589041095890411,0.036458333333333336,0.273972602739726,0.036458333333333336,0
558,,,0.2361111111111111,0.16145833333333334,0.5555555555555556,0.16145833333333334,0.5555555555555556,0.28125,0.5555555555555556,0.3958333333333333,0.2361111111111111,0.16145833333333334,0.2361111111111111,0.28125,0.2361111111111111,0.3958333333333333,0.5555555555555556,0.3958333333333333,0.5555555555555556,0.6302083333333334,0.2361111111111111,0.75,0.2361111111111111,0.3958333333333333,0.2361111111111111,0.6302083333333334,0.2361111111111111,0.75,,,,,0.5555555555555556,0.046875,,,0
559,,,0.18840579710144928,0.15706806282722513,0.5217391304347826,0.15706806282722513,0.5217391304347826,0.2774869109947644,0.5217391304347826,0.3926701570680629,0.18840579710144928,0.15706806282722513,0.18840579710144928,0.2774869109947644,0.18840579710144928,0.2774869109947644,0.5217391304347826,0.3926701570680629,0.5217391304347826,0.6282722513089005,0.5217391304347826,0.8638743455497382,0.18840579710144928,0.3926701570680629,0.18840579710144928,0.6282722513089005,0.18840579710144928,0.7486910994764397,,,,,0.5217391304347826,0.041884816753926704,,,0
560,,,0.5072463768115942,0.15263157894736842,0.5072463768115942,0.15263157894736842,,,,,0.17391304347826084,0.15263157894736842,,,,,0.5072463768115942,0.5105263157894737,0.5072463768115942,0.6263157894736842,,,0.17391304347826084,0.3894736842105263,0.17391304347826084,0.6263157894736842,,,,,,,,,,,0
561,,,0.4857142857142857,0.14736842105263154,0.4857142857142857,0.14736842105263154,0.4857142857142857,0.2684210526315789,,,0.15714285714285714,0.14736842105263154,,,,,0.4857142857142857,0.3842105263157895,0.4857142857142857,0.6210526315789474,,,0.15714285714285714,0.3842105263157895,0.15714285714285714,0.6210526315789474,,,,,,,,,,,0
562,,,0.4507042253521127,0.14659685863874344,0.4507042253521127,0.14659685863874344,0.4507042253521127,0.2670157068062827,,,0.1267605633802817,0.14659685863874344,,,,,0.4507042253521127,0.3821989528795812,0.4507042253521127,0.6178010471204188,,,0.1267605633802817,0.3821989528795812,0.1267605633802817,0.6178010471204188,,,,,,,0.4507042253521127,0.031413612565445025,,,0
563,,,0.43478260869565216,0.1518324607329843,0.43478260869565216,0.1518324607329843,0.43478260869565216,0.2722513089005236,0.43478260869565216,0.387434554973822,0.10144927536231883,0.1518324607329843,,,,,0.43478260869565216,0.5078534031413613,0.43478260869565216,0.6230366492146597,0.43478260869565216,0.8586387434554974,0.10144927536231883,0.387434554973822,0.10144927536231883,0.6230366492146597,0.10144927536231883,0.7434554973821992,,,,,0.43478260869565216,0.03664921465968586,0.43478260869565216,0.03664921465968586,0
564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
565,,,0.37142857142857133,0.15873015873015872,0.37142857142857133,0.15873015873015872,,,,,,,,,,,0.37142857142857133,0.3968253968253968,,,,,0.042857142857142864,0.3968253968253968,,,,,,,,,,,,,0
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
567,,,0.3188405797101449,0.16230366492146595,0.3188405797101449,0.16230366492146595,0.3188405797101449,0.2827225130890053,,,,,,,,,0.3188405797101449,0.3979057591623037,0.3188405797101449,0.7539267015706806,,,,,,,,,,,,,0.3188405797101449,0.04712041884816754,,,0
568,,,0.2727272727272727,0.16129032258064516,0.2727272727272727,0.16129032258064516,,,,,,,,,,,0.2727272727272727,0.4032258064516129,,,,,,,,,,,,,,,,,,,0
569,,,0.22388059701492535,0.16304347826086954,0.22388059701492535,0.16304347826086954,,,,,0.22388059701492535,0.16304347826086954,,,,,0.22388059701492535,0.4076086956521739,,,,,0.22388059701492535,0.4076086956521739,,,,,,,,,,,,,0
570,,,0.2028985507246377,0.16847826086956522,0.5217391304347826,0.16847826086956522,0.5217391304347826,0.29347826086956524,0.5217391304347826,0.4130434782608696,0.2028985507246377,0.16847826086956522,0.2028985507246377,0.29347826086956524,0.2028985507246377,0.4130434782608696,0.2028985507246377,0.4130434782608696,0.2028985507246377,0.657608695652174,0.2028985507246377,0.7826086956521741,0.2028985507246377,0.4130434782608696,0.2028985507246377,0.657608695652174,0.2028985507246377,0.7826086956521741,,,,,0.5217391304347826,0.04891304347826087,,,0
571,,,0.17333333333333334,0.1720430107526882,0.4666666666666667,0.1720430107526882,0.4666666666666667,0.2956989247311828,0.4666666666666667,0.4139784946236559,0.17333333333333334,0.1720430107526882,0.17333333333333334,0.2956989247311828,,,0.17333333333333334,0.4139784946236559,0.17333333333333334,0.6559139784946236,0.17333333333333334,0.7795698924731183,0.17333333333333334,0.4139784946236559,0.17333333333333334,0.6559139784946236,0.17333333333333334,0.7795698924731183,,,,,0.4666666666666667,0.053763440860215055,,,0
572,,,0.16883116883116886,0.16847826086956522,0.4545454545454545,0.16847826086956522,0.4545454545454545,0.29347826086956524,0.4545454545454545,0.4130434782608696,0.16883116883116886,0.16847826086956522,0.16883116883116886,0.29347826086956524,0.16883116883116886,0.4130434782608696,0.16883116883116886,0.4130434782608696,0.16883116883116886,0.657608695652174,0.16883116883116886,0.7826086956521741,0.16883116883116886,0.4130434782608696,0.16883116883116886,0.657608695652174,0.16883116883116886,0.7826086956521741,,,,,0.4545454545454545,0.04891304347826087,,,0
573,,,0.14473684210526316,0.16483516483516486,0.4342105263157895,0.16483516483516486,0.4342105263157895,0.29120879120879123,0.4342105263157895,0.4120879120879121,0.14473684210526316,0.16483516483516486,0.14473684210526316,0.29120879120879123,0.14473684210526316,0.4120879120879121,0.14473684210526316,0.4120879120879121,0.14473684210526316,0.6593406593406593,0.14473684210526316,0.7857142857142857,0.14473684210526316,0.4120879120879121,0.14473684210526316,0.5384615384615384,0.14473684210526316,0.7857142857142857,,,,,0.4342105263157895,0.04395604395604396,,,0
574,,,0.4050632911392405,0.16111111111111112,0.4050632911392405,0.16111111111111112,0.4050632911392405,0.2888888888888889,0.4050632911392405,0.4111111111111111,0.12658227848101267,0.16111111111111112,0.12658227848101267,0.2888888888888889,,,0.12658227848101267,0.4111111111111111,0.12658227848101267,0.6611111111111111,0.12658227848101267,0.7888888888888889,0.12658227848101267,0.4111111111111111,0.12658227848101267,0.5388888888888889,0.12658227848101267,0.6611111111111111,,,,,0.4050632911392405,0.03888888888888889,,,0
575,,,0.4166666666666667,0.1564245810055866,0.4166666666666667,0.1564245810055866,0.4166666666666667,0.2849162011173184,,,0.4166666666666667,0.1564245810055866,0.1111111111111111,0.2849162011173184,,,0.1111111111111111,0.40782122905027934,0.1111111111111111,0.659217877094972,0.1111111111111111,0.7877094972067039,0.1111111111111111,0.40782122905027934,0.1111111111111111,0.659217877094972,0.1111111111111111,0.7877094972067039,,,,,,,,,0
576,,,0.39436619718309857,0.1534090909090909,0.39436619718309857,0.1534090909090909,0.39436619718309857,0.2840909090909091,0.39436619718309857,0.4090909090909091,0.08450704225352113,0.1534090909090909,0.08450704225352113,0.2840909090909091,,,0.39436619718309857,0.4090909090909091,0.39436619718309857,0.6647727272727273,0.08450704225352113,0.7954545454545454,0.08450704225352113,0.4090909090909091,0.08450704225352113,0.6647727272727273,0.08450704225352113,0.6647727272727273,,,,,0.39436619718309857,0.028409090909090905,,,0
577,,,0.421875,0.14367816091954022,0.421875,0.14367816091954022,0.421875,0.27586206896551724,0.421875,0.4022988505747127,0.078125,0.14367816091954022,0.078125,0.27586206896551724,,,0.421875,0.4022988505747127,0.421875,0.6609195402298851,0.078125,0.7931034482758621,0.078125,0.4022988505747127,0.078125,0.6609195402298851,0.078125,0.7931034482758621,,,,,0.421875,0.017241379310344827,,,0
578,,,0.3939393939393939,0.14450867052023122,0.3939393939393939,0.14450867052023122,0.3939393939393939,0.2774566473988439,0.3939393939393939,0.4046242774566474,0.060606060606060615,0.14450867052023122,0.060606060606060615,0.2774566473988439,,,0.3939393939393939,0.4046242774566474,0.060606060606060615,0.6647398843930635,0.060606060606060615,0.7976878612716763,0.060606060606060615,0.4046242774566474,0.060606060606060615,0.6647398843930635,0.060606060606060615,0.7976878612716763,,,,,,,,,0
579,,,0.3968253968253968,0.15028901734104047,0.3968253968253968,0.15028901734104047,0.3968253968253968,0.2832369942196532,,,0.047619047619047616,0.15028901734104047,0.047619047619047616,0.2832369942196532,,,0.3968253968253968,0.4104046242774567,0.3968253968253968,0.6705202312138728,,,0.047619047619047616,0.4104046242774567,0.047619047619047616,0.6705202312138728,0.047619047619047616,0.6705202312138728,,,,,0.3968253968253968,0.023121387283236997,,,0
580,,,0.3424657534246575,0.15028901734104047,0.3424657534246575,0.15028901734104047,0.3424657534246575,0.2832369942196532,0.3424657534246575,0.4104046242774567,0.0410958904109589,0.15028901734104047,0.0410958904109589,0.2832369942196532,0.0410958904109589,0.4104046242774567,0.3424657534246575,0.4104046242774567,0.3424657534246575,0.6705202312138728,0.3424657534246575,0.8034682080924855,0.0410958904109589,0.4104046242774567,0.0410958904109589,0.6705202312138728,0.0410958904109589,0.8034682080924855,,,,,0.3424657534246575,0.023121387283236997,0.3424657534246575,0.023121387283236997,0
581,,,0.32894736842105265,0.15384615384615385,0.32894736842105265,0.15384615384615385,0.32894736842105265,0.28994082840236685,0.32894736842105265,0.4201183431952663,0.03947368421052632,0.15384615384615385,0.03947368421052632,0.28994082840236685,0.03947368421052632,0.4201183431952663,0.32894736842105265,0.4201183431952663,0.32894736842105265,0.6863905325443787,0.32894736842105265,0.8224852071005917,0.03947368421052632,0.4201183431952663,0.03947368421052632,0.6863905325443787,0.03947368421052632,0.8224852071005917,,,,,0.32894736842105265,0.02366863905325444,0.32894736842105265,0.02366863905325444,0
582,0.3012048192771085,0.03571428571428571,0.3012048192771085,0.16666666666666666,0.3012048192771085,0.16666666666666666,0.3012048192771085,0.3035714285714285,0.3012048192771085,0.3035714285714285,0.03614457831325301,0.16666666666666666,0.03614457831325301,0.3035714285714285,0.03614457831325301,0.3035714285714285,0.3012048192771085,0.4345238095238095,0.3012048192771085,0.7023809523809523,0.3012048192771085,0.8392857142857143,0.03614457831325301,0.4345238095238095,0.03614457831325301,0.7023809523809523,0.03614457831325301,0.8392857142857143,,,,,0.3012048192771085,0.03571428571428571,0.3012048192771085,0.03571428571428571,0
